Date,Close,High,Low,Open,Volume,Ticker
,IWM,IWM,IWM,IWM,IWM,
2020-01-02,154.65892028808594,155.56385057266021,153.2128966411245,155.55452653087326,18297500,IWM
2020-01-03,154.0525360107422,154.31375154247553,152.71845775529505,152.75578239421628,19295600,IWM
2020-01-06,154.25772094726562,154.43496309252066,152.5691304314599,152.85834645147008,17150900,IWM
2020-01-07,153.74465942382812,154.24842812728846,153.19424204306017,153.79130810113577,11817900,IWM
2020-01-08,154.22047424316406,154.89217547934086,153.67005674649104,153.76335412075255,13832400,IWM
2020-01-09,154.40699768066406,155.28394142791336,154.1737685664031,154.97607728886783,11895400,IWM
2020-01-10,153.8286590576172,154.57499538577193,153.1849441525235,154.44438759598344,15353000,IWM
2020-01-13,154.8268585205078,154.90147932797177,153.06364656421127,153.8752795207859,17271100,IWM
2020-01-14,155.39593505859375,156.34749980350318,153.91258674884,154.06185683104567,18323000,IWM
2020-01-15,156.1422576904297,156.6833510644365,154.99477417814865,155.0040982201358,15437200,IWM
2020-01-16,158.15736389160156,158.47455214690018,157.131149847778,157.2804199332758,19976200,IWM
2020-01-17,157.7281951904297,159.1182316270441,157.35502005949155,158.85701615297526,18306400,IWM
2020-01-21,156.422119140625,157.65357584242204,156.0489582077528,157.06583384973007,17935100,IWM
2020-01-22,156.31951904296875,157.30840846144795,155.96500614382373,156.9072611157241,14916300,IWM
2020-01-23,156.21685791015625,156.70197845374642,154.35102499576757,155.8903456912435,15954300,IWM
2020-01-24,154.29507446289062,156.7393113767953,153.2128878005597,156.7393113767953,20491400,IWM
2020-01-27,152.5411834716797,153.4554519610196,151.52430782525136,151.9254693532632,18539000,IWM
2020-01-28,153.80990600585938,154.30435050662453,152.52249119026945,153.46473152971055,16690400,IWM
2020-01-29,152.93299865722656,154.45365714372733,152.90501230037358,154.02452351519767,14944400,IWM
2020-01-30,152.93299865722656,153.1289173903737,151.067165612755,151.9161230644319,21889700,IWM
2020-01-31,149.7611083984375,152.9236952664644,149.29465007433217,152.363953818645,30439000,IWM
2020-02-03,151.4310760498047,152.00014168554745,150.65675332476397,150.75937475182195,17373200,IWM
2020-02-04,153.7166748046875,154.22044351385094,153.14759509951847,153.28752689784778,15994200,IWM
2020-02-05,156.08627319335938,156.291515983023,154.5749528650886,155.3119507114789,17807000,IWM
2020-02-06,155.73178100585938,156.86994054138654,155.57318687191602,156.6273873192107,14768900,IWM
2020-02-07,153.8193359375,155.2000489000099,153.37152559680905,155.13473788713273,18029600,IWM
2020-02-10,154.68690490722656,154.76153994621683,153.42747599160856,153.52075911396278,11428800,IWM
2020-02-11,155.759765625,156.6926822479128,155.1160508775617,155.6011572721482,15005600,IWM
2020-02-12,156.83261108398438,157.0005292400505,156.05828859337592,156.7486520059513,12123000,IWM
2020-02-13,157.24310302734375,157.61626399047876,155.89970078377252,156.0023221839114,12649300,IWM
2020-02-14,156.63670349121094,157.45767471760004,156.11427243266468,157.38303967563934,16006200,IWM
2020-02-18,156.3008575439453,156.78597821345227,155.26531943827075,156.26354713945054,13412100,IWM
2020-02-19,157.1031494140625,157.7935128212681,156.29151652903383,156.88858258236547,11084600,IWM
2020-02-20,157.48562622070312,157.7655040073123,155.41455052904092,156.63666882088629,20383800,IWM
2020-02-21,155.89035034179688,157.3177114250715,155.17200066247815,156.86990126293276,18729900,IWM
2020-02-24,151.19781494140625,155.85306011892473,150.292884612333,151.0018961728199,28239500,IWM
2020-02-25,145.82418823242188,151.8414973218577,145.497675970774,151.61760645333968,45047000,IWM
2020-02-26,144.13560485839844,147.85794696290026,143.87438936704848,146.51454487299955,39465000,IWM
2020-02-27,139.06053161621094,144.6113819602957,138.83664076607343,141.19691837911373,50530300,IWM
2020-02-28,136.51368713378906,139.1258564483404,134.25603068080028,135.13297455823755,72036400,IWM
2020-03-02,140.89833068847656,141.08491107898092,135.6366839592943,138.04360943176306,33569300,IWM
2020-03-03,138.02500915527344,143.8557379488823,136.49502648923757,140.95436673177542,42941300,IWM
2020-03-04,141.9525909423828,142.22313048846394,138.55677514353002,140.1987032079149,36195800,IWM
2020-03-05,137.4373016357422,142.25114121873466,135.7300622850469,138.85532483808487,32729400,IWM
2020-03-06,134.7131805419922,136.1871907976722,131.53194506526566,133.13656310384488,39688300,IWM
2020-03-09,121.61500549316406,127.03524852550062,121.52170814143456,125.13210497274308,56320000,IWM
2020-03-10,125.41193389892578,125.75712261678733,119.43195111436289,125.67316356453992,54432700,IWM
2020-03-11,117.43553924560547,123.39688287793653,115.8402527110001,122.13743977172125,51354800,IWM
2020-03-12,104.45867156982422,111.85670040251303,104.11348986969222,108.9366669247854,70114300,IWM
2020-03-13,111.45555114746094,111.91267830414877,102.2010198676035,110.37336443805737,57915100,IWM
2020-03-16,96.66883850097656,103.83363959641927,94.6257484921604,101.33342236213484,59095700,IWM
2020-03-17,101.10018157958984,103.08729151432108,93.86074626403017,97.91893233451499,59344800,IWM
2020-03-18,93.26368713378906,99.61684782130763,89.79323574088541,96.13707238571895,62296700,IWM
2020-03-19,96.90204620361328,99.63549202474654,89.27078841447457,92.9744683176662,62654700,IWM
2020-03-20,94.59774017333984,101.46400659283263,93.7114651748545,99.00110745514374,76203700,IWM
2020-03-23,93.19835662841797,95.32540503782387,89.47602191195764,95.06418956545302,63534700,IWM
2020-03-24,101.72522735595703,101.99577402523218,93.22635652396903,98.30142512744159,73386700,IWM
2020-03-25,102.98953247070312,106.76372257282301,99.29025884887692,102.53063776904729,56043700,IWM
2020-03-26,109.39533996582031,110.13519460612258,104.14144101192278,104.45986281115474,51657600,IWM
2020-03-27,105.41511535644531,108.65548680752867,103.83239501241482,105.12479526841967,39931500,IWM
2020-03-30,107.73771667480469,107.94375308818779,103.76685710497551,106.0519706972254,41552100,IWM
2020-03-31,107.19452667236328,108.79598171286997,104.85321688008264,107.32563944912215,52948000,IWM
2020-04-01,99.88964080810547,103.37350365158927,98.83136424725772,101.80014324206651,54224200,IWM
2020-04-02,100.83551788330078,103.38286381435994,97.93229547323854,99.0092992941788,43774200,IWM
2020-04-03,97.9791259765625,101.14457395972931,96.08734383272089,99.82407192560235,42189200,IWM
2020-04-06,105.48067474365234,106.14560579509369,102.09982319885376,102.16537958011952,48708100,IWM
2020-04-07,105.75227355957031,111.10919123280519,105.25591705227933,109.46090722293829,57546100,IWM
2020-04-08,110.57537841796875,111.67110968428406,106.09879524506856,107.58786484106982,52822300,IWM
2020-04-09,115.86672973632812,116.70023537590482,113.6284383475624,114.18098397925738,69528600,IWM
2020-04-13,112.72938537597656,115.67006987542975,111.55873049099965,115.05196066650895,40198200,IWM
2020-04-14,115.01448822021484,116.95309224471714,113.6003423943735,116.03530290100247,35089700,IWM
2020-04-15,110.32250213623047,111.54934597928977,109.2548656180503,110.37869127557386,34809900,IWM
2020-04-16,109.48902130126953,110.90316735845029,107.2881842448481,110.59411273200249,49501300,IWM
2020-04-17,114.31210327148438,114.93021246607441,112.4390554989476,114.16226316513874,46250200,IWM
2020-04-20,112.9635009765625,115.09877405289281,111.48379168854083,111.99887548075206,36700500,IWM
2020-04-21,110.26630401611328,111.67108963718613,109.0862892388907,109.96661670275545,31608900,IWM
2020-04-22,111.60552978515625,113.31000266650778,111.23091886884745,112.68253349012818,24333800,IWM
2020-04-23,112.7012710571289,115.09877685220162,112.08316906242072,112.48587458363575,38571200,IWM
2020-04-24,114.63990020751953,115.49213328699587,112.46715778310706,113.81575455822909,27147500,IWM
2020-04-27,119.18204498291016,120.28714357705256,115.99786198749042,116.08214571694766,39021300,IWM
2020-04-28,120.91459655761719,123.11543335237549,119.20075617301775,122.7970043782985,47292700,IWM
2020-04-29,126.86150360107422,128.16327094077215,123.50874712187567,125.01655081377477,50390500,IWM
2020-04-30,122.03843688964844,124.50149951664496,121.87922952873309,123.52750658016997,43727500,IWM
2020-05-01,117.19658660888672,119.36932151773432,115.46401902493182,119.0790014290219,43352000,IWM
2020-05-04,117.70232391357422,117.9083603145744,114.49004665416024,115.75435248880375,28498200,IWM
2020-05-05,118.61074829101562,121.67317816918633,118.09565731000205,119.94061760242069,31209400,IWM
2020-05-06,117.73978424072266,120.0623594796917,117.06548589872834,119.39742837720014,29836800,IWM
2020-05-07,119.3506088256836,120.343321879264,118.51710312124149,119.30377977235568,27493000,IWM
2020-05-08,123.95828247070312,124.32352615672998,120.98950393756822,121.89793310618701,32122900,IWM
2020-05-11,123.34017181396484,124.5108264710644,121.12061515697386,122.13206249553403,33983200,IWM
2020-05-12,118.91043853759766,123.89273816298062,118.78868585996798,123.86464358971537,44275300,IWM
2020-05-13,114.93022918701172,118.07695047429164,112.76686098142349,117.67424485880309,58719300,IWM
2020-05-14,115.3048095703125,115.44528242025581,109.74185606905819,112.35475825464403,55904300,IWM
