Date,Close,High,Low,Open,Volume,Ticker
,QQQ,QQQ,QQQ,QQQ,QQQ,
2020-01-02,209.091064453125,209.091064453125,206.9823478920905,207.38861113563863,30969400,QQQ
2020-01-03,207.17581176757812,208.42363405080076,206.30524975214155,206.32459983864655,27518900,QQQ
2020-01-06,208.51068115234375,208.53969890134994,205.2992605974008,205.55075267538476,21655300,QQQ
2020-01-07,208.48167419433594,209.07172638765445,207.823918836429,208.58807753279638,22139300,QQQ
2020-01-08,210.04869079589844,211.0063208376427,208.1237778086738,208.45265548611627,26397300,QQQ
2020-01-09,211.82852172851562,212.23478497809185,210.59038189367632,211.78015389313467,23547000,QQQ
2020-01-10,211.286865234375,212.67977651934757,210.90961965801108,212.66044118912976,21898500,QQQ
2020-01-13,213.72442626953125,213.75344402007465,211.81884859829154,212.15740870102027,22756900,QQQ
2020-01-14,212.88287353515625,213.97592462821535,212.55399586885585,213.61801445273207,24418100,QQQ
2020-01-15,212.96994018554688,213.96625567013763,212.27348463673496,212.9989579367647,25742100,QQQ
2020-01-16,215.01095581054688,215.04965598839232,213.57935918592364,214.0339903369515,18805000,QQQ
2020-01-17,216.07498168945312,216.249088204242,214.85617704676014,215.97824600804194,24325200,QQQ
2020-01-21,215.97821044921875,216.51989475243553,215.37849065062733,215.4752115563216,21146300,QQQ
2020-01-22,216.54891967773438,217.78705948606583,216.2780775171488,217.07126867299996,20736400,QQQ
2020-01-23,217.2454071044922,217.34214278740527,215.41721487186183,216.423212838903,26496100,QQQ
2020-01-24,215.41720581054688,218.49322032831856,214.4208903095818,218.26106355496844,37436500,QQQ
2020-01-27,210.96762084960938,212.1090249782795,210.07769403362067,210.55167518998525,42264400,QQQ
2020-01-28,214.20803833007812,214.70136952415916,211.89619778854797,212.4572321356702,26731900,QQQ
2020-01-29,214.5563201904297,215.6396889908442,213.60837249006698,215.3978645436236,28924500,QQQ
2020-01-30,215.3204803466797,215.41720126368983,212.50564041336628,213.17307820784183,39568100,QQQ
2020-01-31,211.9059295654297,216.24908710660236,211.15142372579615,216.22006935428485,52015800,QQQ
2020-02-03,215.10769653320312,215.6010131138367,212.79585530586814,212.94094407670346,25408600,QQQ
2020-02-04,220.0312042236328,220.4084497280524,217.30341768414408,218.04824102971807,30691200,QQQ
2020-02-05,220.75668334960938,222.72029650938654,219.43149021729053,222.68161109550647,38534800,QQQ
2020-02-06,222.66226196289062,222.72029746385527,220.52452753201283,221.30803631461868,22467100,QQQ
2020-02-07,221.70458984375,222.9040440886295,221.06616993471144,221.66590443704564,25884900,QQQ
2020-02-10,224.3840789794922,224.393746644274,220.91148330945583,220.96951881773379,21478900,QQQ
2020-02-11,224.42276000976562,226.36703805781693,223.832707754156,225.6222146099637,30198000,QQQ
2020-02-12,226.60888671875,226.7152900798101,225.18695760267195,225.7479921646438,24471300,QQQ
2020-02-13,226.31866455078125,227.24726216141468,224.76131452231758,225.0321567220684,22773200,QQQ
2020-02-14,226.96673583984375,227.17954251847337,225.9123848701372,226.67654357264044,23438500,QQQ
2020-02-18,227.0537567138672,227.47937001043337,225.62216042888164,225.8639848237679,24394500,QQQ
2020-02-19,229.230224609375,229.70420583683256,228.13718815063962,228.408030349246,22230500,QQQ
2020-02-20,227.1021728515625,229.20120727448477,224.29701517811444,228.727240805956,42604000,QQQ
2020-02-21,222.73960876464844,226.35729211954435,221.82067905320977,225.97037900729308,66017200,QQQ
2020-02-24,214.15003967285156,216.9165117170256,213.05698853616084,214.4305495147659,84522600,QQQ
2020-02-25,208.326904296875,216.66502064245518,207.71751677267258,215.94921501934752,97743000,QQQ
2020-02-26,209.400634765625,213.0763695533829,207.8723023890385,209.62312389852758,79537700,QQQ
2020-02-27,198.91510009765625,209.34256820989546,198.77967900891775,204.0030807285931,121822600,QQQ
2020-02-28,199.06988525390625,200.39507848390022,191.68939849985003,192.14402963535605,148173700,QQQ
2020-03-02,209.34255981445312,209.48766332071983,199.2052843731378,202.04914188238826,112933900,QQQ
2020-03-03,202.62954711914062,212.4282789483543,200.83037254875794,210.01003435159228,131953500,QQQ
2020-03-04,211.08370971679688,211.19011305642766,204.4577144284438,206.34395679097085,73086200,QQQ
2020-03-05,204.6705322265625,209.28454673606004,203.22926799120177,205.7345656806748,78705500,QQQ
2020-03-06,201.21726989746094,202.31030625208308,196.27437810402287,197.97681672735933,89828400,QQQ
2020-03-09,187.23983764648438,194.58162422638418,185.827576398752,187.15276962917332,116424000,QQQ
2020-03-10,197.4351348876953,197.61892381296042,187.34621216326323,194.53324177666738,100599200,QQQ
2020-03-11,188.83583068847656,194.18498501008835,186.42725445253583,192.83077433111933,89168800,QQQ
2020-03-12,171.521240234375,184.5410593893439,171.15366237455717,176.135239770442,137820700,QQQ
2020-03-13,186.05006408691406,188.1200808861793,172.30476996593788,180.95241506747382,134882000,QQQ
2020-03-16,163.7635040283203,178.64053266002853,163.62808294032632,168.4548890308054,92054400,QQQ
2020-03-17,176.18362426757812,178.36004436162904,164.22782262720008,169.73174958216686,121257100,QQQ
2020-03-18,170.82476806640625,173.35908314432493,161.34524830135413,165.99794755927562,114156300,QQQ
2020-03-19,171.85012817382812,177.48947603642236,166.01732370602542,169.9445503549494,120896500,QQQ
2020-03-20,165.1177215576172,176.8897333030299,164.53735176846763,175.79669689155844,118983900,QQQ
2020-03-23,165.23692321777344,168.8720190623182,159.87635493774133,165.68282002494158,124639800,QQQ
2020-03-24,178.03248596191406,178.19727522480653,172.49743930037073,174.39738953893107,94881800,QQQ
2020-03-25,176.71420288085938,183.7032751322745,174.46528221100797,178.7692398582243,88754900,QQQ
2020-03-26,186.02001953125,186.81490115354552,177.9840384887899,178.23606654912285,79887600,QQQ
